Année;Mois;Jour;Fascia_oraria_15m;Transiti
2024;mars;11;21:45:00;11
2024;mars;11;22:00:00;4
2024;mars;12;05:45:00;44
2024;mars;12;06:00:00;42
2024;mars;12;06:15:00;71
2024;mars;12;06:30:00;52
2024;mars;12;06:45:00;44
2024;mars;12;07:00:00;57
2024;mars;12;07:15:00;62
2024;mars;12;07:30:00;66
2024;mars;12;07:45:00;65
2024;mars;12;08:00:00;78
2024;mars;12;08:15:00;100
2024;mars;12;08:30:00;80
2024;mars;12;08:45:00;92
2024;mars;12;09:00:00;100
2024;mars;12;09:15:00;92
2024;mars;12;09:30:00;94
2024;mars;12;09:45:00;100
2024;mars;12;10:00:00;87
2024;mars;12;10:15:00;67
2024;mars;12;10:30:00;62
2024;mars;12;10:45:00;75
2024;mars;12;11:00:00;70
2024;mars;12;11:15:00;66
2024;mars;12;11:30:00;77
2024;mars;12;11:45:00;65
2024;mars;12;12:00:00;73
2024;mars;12;12:15:00;73
2024;mars;12;12:30:00;73
2024;mars;12;12:45:00;52
2024;mars;12;13:00:00;66
2024;mars;12;13:15:00;54
2024;mars;12;13:30:00;42
2024;mars;12;13:45:00;87
2024;mars;12;14:00:00;57
2024;mars;12;14:15:00;62
2024;mars;12;14:30:00;81
2024;mars;12;14:45:00;63
2024;mars;12;15:00:00;76
2024;mars;12;15:15:00;91
2024;mars;12;15:30:00;103
2024;mars;12;15:45:00;75
2024;mars;12;16:00:00;97
2024;mars;12;16:15:00;121
2024;mars;12;16:30:00;80
2024;mars;12;16:45:00;114
2024;mars;12;17:00:00;90
2024;mars;12;17:15:00;77
2024;mars;12;17:30:00;70
2024;mars;12;17:45:00;65
2024;mars;12;18:00:00;57
2024;mars;12;18:15:00;69
2024;mars;12;18:30:00;68
2024;mars;12;18:45:00;47
2024;mars;12;19:00:00;50
2024;mars;12;19:15:00;36
2024;mars;12;19:30:00;43
2024;mars;12;19:45:00;38
2024;mars;12;20:00:00;24
2024;mars;12;20:15:00;27
2024;mars;12;20:30:00;50
2024;mars;12;20:45:00;39
2024;mars;12;21:00:00;31
2024;mars;12;21:15:00;19
2024;mars;12;21:30:00;33
2024;mars;12;21:45:00;11
2024;mars;12;22:00:00;2
2024;mars;13;05:45:00;60
2024;mars;13;06:00:00;72
2024;mars;13;06:15:00;46
2024;mars;13;06:30:00;62
2024;mars;13;06:45:00;84
2024;mars;13;07:00:00;50
2024;mars;13;07:15:00;86
2024;mars;13;07:30:00;66
2024;mars;13;07:45:00;79
2024;mars;13;08:00:00;70
2024;mars;13;08:15:00;73
2024;mars;13;08:30:00;76
2024;mars;13;08:45:00;99
2024;mars;13;09:00:00;80
2024;mars;13;09:15:00;94
2024;mars;13;09:30:00;114
2024;mars;13;09:45:00;80
2024;mars;13;10:00:00;90
2024;mars;13;10:15:00;85
2024;mars;13;10:30:00;87
2024;mars;13;10:45:00;97
2024;mars;13;11:00:00;85
2024;mars;13;11:15:00;78
2024;mars;13;11:30:00;66
2024;mars;13;11:45:00;57
2024;mars;13;12:00:00;61
2024;mars;13;12:15:00;63
2024;mars;13;12:30:00;75
2024;mars;13;12:45:00;80
2024;mars;13;13:00:00;64
2024;mars;13;13:15:00;76
2024;mars;13;13:30:00;76
2024;mars;13;13:45:00;64
2024;mars;13;14:00:00;71
2024;mars;13;14:15:00;55
2024;mars;13;14:30:00;76
2024;mars;13;14:45:00;105
2024;mars;13;15:00:00;72
2024;mars;13;15:15:00;96
2024;mars;13;15:30:00;76
2024;mars;13;15:45:00;95
2024;mars;13;16:00:00;91
2024;mars;13;16:15:00;111
2024;mars;13;16:30:00;100
2024;mars;13;16:45:00;100
2024;mars;13;17:00:00;88
2024;mars;13;17:15:00;44
2024;mars;13;17:45:00;98
2024;mars;13;18:00:00;108
2024;mars;13;18:15:00;106
2024;mars;13;18:30:00;79
2024;mars;13;18:45:00;52
2024;mars;13;19:00:00;63
2024;mars;13;19:15:00;69
2024;mars;13;19:30:00;39
2024;mars;13;19:45:00;45
2024;mars;13;20:00:00;43
2024;mars;13;20:15:00;28
2024;mars;13;20:30:00;28
2024;mars;13;20:45:00;32
2024;mars;13;21:00:00;30
2024;mars;13;21:15:00;21
2024;mars;13;21:30:00;29
2024;mars;13;21:45:00;8
2024;mars;13;22:00:00;6
2024;mars;14;05:45:00;50
2024;mars;14;06:00:00;45
2024;mars;14;06:15:00;64
2024;mars;14;06:30:00;35
2024;mars;14;06:45:00;61
2024;mars;14;07:00:00;47
2024;mars;14;07:15:00;71
2024;mars;14;07:30:00;71
2024;mars;14;07:45:00;85
2024;mars;14;08:00:00;59
2024;mars;14;08:15:00;85
2024;mars;14;08:30:00;111
2024;mars;14;08:45:00;88
2024;mars;14;09:00:00;88
2024;mars;14;09:15:00;82
2024;mars;14;09:30:00;106
2024;mars;14;09:45:00;99
2024;mars;14;10:00:00;100
2024;mars;14;10:15:00;92
2024;mars;14;10:30:00;76
2024;mars;14;10:45:00;92
2024;mars;14;11:00:00;89
2024;mars;14;11:15:00;96
2024;mars;14;11:30:00;71
2024;mars;14;11:45:00;64
2024;mars;14;12:00:00;69
2024;mars;14;12:15:00;59
2024;mars;14;12:30:00;72
2024;mars;14;12:45:00;60
2024;mars;14;13:00:00;72
2024;mars;14;13:15:00;60
2024;mars;14;13:30:00;72
2024;mars;14;13:45:00;50
2024;mars;14;14:00:00;87
2024;mars;14;14:15:00;74
2024;mars;14;14:30:00;68
2024;mars;14;14:45:00;75
2024;mars;14;15:00:00;88
2024;mars;14;15:15:00;103
2024;mars;14;15:30:00;99
2024;mars;14;15:45:00;104
2024;mars;14;16:00:00;109
2024;mars;14;16:15:00;92
2024;mars;14;16:30:00;105
2024;mars;14;16:45:00;105
2024;mars;14;17:00:00;103
2024;mars;14;17:15:00;99
2024;mars;14;17:30:00;110
2024;mars;14;17:45:00;87
2024;mars;14;18:00:00;108
2024;mars;14;18:15:00;67
2024;mars;14;18:30:00;88
2024;mars;14;18:45:00;72
2024;mars;14;19:00:00;61
2024;mars;14;19:15:00;69
2024;mars;14;19:30:00;54
2024;mars;14;19:45:00;56
2024;mars;14;20:00:00;51
2024;mars;14;20:15:00;40
2024;mars;14;20:30:00;37
2024;mars;14;20:45:00;36
2024;mars;14;21:00:00;35
2024;mars;14;21:15:00;30
2024;mars;14;21:30:00;32
2024;mars;14;21:45:00;15
2024;mars;14;22:00:00;7
2024;mars;15;05:30:00;24
2024;mars;15;05:45:00;39
2024;mars;15;06:00:00;42
2024;mars;15;06:15:00;52
2024;mars;15;06:30:00;48
2024;mars;15;06:45:00;40
2024;mars;15;07:00:00;57
2024;mars;15;07:15:00;37
2024;mars;15;07:30:00;62
2024;mars;15;07:45:00;72
2024;mars;15;08:00:00;67
2024;mars;15;08:15:00;84
2024;mars;15;08:30:00;75
2024;mars;15;08:45:00;83
2024;mars;15;09:00:00;92
2024;mars;15;09:15:00;83
2024;mars;15;09:30:00;100
2024;mars;15;09:45:00;77
2024;mars;15;10:00:00;88
2024;mars;15;10:15:00;95
2024;mars;15;10:30:00;83
2024;mars;15;10:45:00;75
2024;mars;15;11:00:00;67
2024;mars;15;11:15:00;90
2024;mars;15;11:30:00;77
2024;mars;15;11:45:00;68
2024;mars;15;12:00:00;81
2024;mars;15;12:15:00;77
2024;mars;15;12:30:00;82
2024;mars;15;12:45:00;82
2024;mars;15;13:00:00;72
2024;mars;15;13:15:00;85
2024;mars;15;13:30:00;78
2024;mars;15;13:45:00;97
2024;mars;15;14:00:00;92
2024;mars;15;14:15:00;90
2024;mars;15;14:30:00;77
2024;mars;15;14:45:00;97
2024;mars;15;15:00:00;102
2024;mars;15;15:15:00;98
2024;mars;15;15:30:00;121
2024;mars;15;15:45:00;121
2024;mars;15;16:00:00;112
2024;mars;15;16:15:00;84
2024;mars;15;16:30:00;119
2024;mars;15;16:45:00;102
2024;mars;15;17:00:00;92
2024;mars;15;17:15:00;95
2024;mars;15;17:30:00;91
2024;mars;15;17:45:00;115
2024;mars;15;18:00:00;89
2024;mars;15;18:15:00;89
2024;mars;15;18:30:00;89
2024;mars;15;18:45:00;86
2024;mars;15;19:00:00;90
2024;mars;15;19:15:00;64
2024;mars;15;19:30:00;69
2024;mars;15;19:45:00;64
2024;mars;15;20:00:00;68
2024;mars;15;20:15:00;57
2024;mars;15;20:30:00;46
2024;mars;15;20:45:00;43
2024;mars;15;21:00:00;37
2024;mars;15;21:15:00;44
2024;mars;15;21:30:00;41
2024;mars;15;21:45:00;33
2024;mars;15;22:00:00;33
2024;mars;15;22:15:00;29
2024;mars;15;22:30:00;23
2024;mars;15;22:45:00;34
2024;mars;15;23:00:00;28
2024;mars;15;23:15:00;22
2024;mars;15;23:30:00;30
2024;mars;15;23:45:00;25
2024;mars;16;00:00:00;22
2024;mars;16;00:15:00;4
2024;mars;16;00:45:00;3
2024;mars;16;01:00:00;61
2024;mars;16;01:15:00;8
2024;mars;16;01:30:00;9
2024;mars;16;01:45:00;9
2024;mars;16;02:00:00;18
2024;mars;16;02:15:00;4
2024;mars;16;02:30:00;17
2024;mars;16;02:45:00;4
2024;mars;16;03:00:00;9
2024;mars;16;03:15:00;10
2024;mars;16;03:30:00;12
2024;mars;16;03:45:00;15
2024;mars;16;04:00:00;16
2024;mars;16;04:15:00;12
2024;mars;16;04:30:00;13
2024;mars;16;04:45:00;15
2024;mars;16;05:00:00;17
2024;mars;16;05:15:00;18
2024;mars;16;05:30:00;33
2024;mars;16;05:45:00;19
2024;mars;16;06:00:00;43
2024;mars;16;06:15:00;23
2024;mars;16;06:30:00;52
2024;mars;16;06:45:00;63
2024;mars;16;07:00:00;51
2024;mars;16;07:15:00;46
2024;mars;16;07:30:00;62
2024;mars;16;07:45:00;74
2024;mars;16;08:00:00;70
2024;mars;16;08:15:00;92
2024;mars;16;08:30:00;88
2024;mars;16;08:45:00;107
2024;mars;16;09:00:00;99
2024;mars;16;09:15:00;82
2024;mars;16;09:30:00;99
2024;mars;16;09:45:00;109
2024;mars;16;10:00:00;102
2024;mars;16;10:15:00;102
2024;mars;16;10:30:00;100
2024;mars;16;10:45:00;95
2024;mars;16;11:00:00;99
2024;mars;16;11:15:00;112
2024;mars;16;11:30:00;89
2024;mars;16;11:45:00;94
2024;mars;16;12:00:00;77
2024;mars;16;12:15:00;101
2024;mars;16;12:30:00;116
2024;mars;16;12:45:00;82
2024;mars;16;13:00:00;94
2024;mars;16;13:15:00;70
2024;mars;16;13:30:00;77
2024;mars;16;13:45:00;73
2024;mars;16;14:00:00;73
2024;mars;16;14:15:00;89
2024;mars;16;14:30:00;66
2024;mars;16;14:45:00;76
2024;mars;16;15:00:00;80
2024;mars;16;15:15:00;84
2024;mars;16;15:30:00;80
2024;mars;16;15:45:00;87
2024;mars;16;16:00:00;86
2024;mars;16;16:15:00;93
2024;mars;16;16:30:00;90
2024;mars;16;16:45:00;82
2024;mars;16;17:00:00;103
2024;mars;16;17:15:00;98
2024;mars;16;17:30:00;85
2024;mars;16;17:45:00;85
2024;mars;16;18:00:00;82
2024;mars;16;18:15:00;64
2024;mars;16;18:30:00;53
2024;mars;16;18:45:00;56
2024;mars;16;19:00:00;50
2024;mars;16;19:15:00;40
2024;mars;16;19:30:00;33
2024;mars;16;19:45:00;35
2024;mars;16;20:00:00;25
2024;mars;16;20:15:00;27
2024;mars;16;20:30:00;34
2024;mars;16;20:45:00;25
2024;mars;16;21:00:00;19
2024;mars;16;21:15:00;15
2024;mars;16;21:30:00;25
2024;mars;16;21:45:00;20
2024;mars;16;22:00:00;19
2024;mars;16;22:15:00;21
2024;mars;16;22:30:00;12
2024;mars;16;22:45:00;17
2024;mars;16;23:00:00;9
2024;mars;16;23:15:00;7
2024;mars;16;23:30:00;13
2024;mars;16;23:45:00;8
2024;mars;17;00:00:00;14
2024;mars;17;00:15:00;8
2024;mars;17;00:30:00;8
2024;mars;17;00:45:00;13
2024;mars;17;01:00:00;2
2024;mars;17;01:15:00;6
2024;mars;17;01:30:00;7
2024;mars;17;01:45:00;13
2024;mars;17;02:00:00;4
2024;mars;17;02:15:00;1
2024;mars;17;02:30:00;9
2024;mars;17;02:45:00;2
2024;mars;17;03:00:00;3
2024;mars;17;03:15:00;2
2024;mars;17;03:30:00;1
2024;mars;17;03:45:00;10
2024;mars;17;04:00:00;5
2024;mars;17;04:15:00;4
2024;mars;17;04:30:00;2
2024;mars;17;04:45:00;2
2024;mars;17;05:00:00;6
2024;mars;17;05:15:00;7
2024;mars;17;05:30:00;7
2024;mars;17;05:45:00;10
2024;mars;17;06:00:00;15
2024;mars;17;06:15:00;6
2024;mars;17;06:30:00;7
2024;mars;17;06:45:00;11
2024;mars;17;07:00:00;12
2024;mars;17;07:15:00;20
2024;mars;17;07:30:00;24
2024;mars;17;07:45:00;32
2024;mars;17;08:00:00;51
2024;mars;17;08:15:00;58
2024;mars;17;08:30:00;60
2024;mars;17;08:45:00;52
2024;mars;17;09:00:00;57
2024;mars;17;09:15:00;65
2024;mars;17;09:30:00;65
2024;mars;17;09:45:00;71
2024;mars;17;10:00:00;85
2024;mars;17;10:15:00;73
2024;mars;17;10:30:00;64
2024;mars;17;10:45:00;60
2024;mars;17;11:00:00;69
2024;mars;17;11:15:00;69
2024;mars;17;11:30:00;76
2024;mars;17;11:45:00;77
2024;mars;17;12:00:00;69
2024;mars;17;12:15:00;58
2024;mars;17;12:30:00;47
2024;mars;17;12:45:00;60
2024;mars;17;13:00:00;64
2024;mars;17;13:15:00;65
2024;mars;17;13:30:00;77
2024;mars;17;13:45:00;62
2024;mars;17;14:00:00;101
2024;mars;17;14:15:00;81
2024;mars;17;14:30:00;88
2024;mars;17;14:45:00;90
2024;mars;17;15:00:00;94
2024;mars;17;15:15:00;87
2024;mars;17;15:30:00;117
2024;mars;17;15:45:00;102
2024;mars;17;16:00:00;93
2024;mars;17;16:15:00;114
2024;mars;17;16:30:00;88
2024;mars;17;16:45:00;124
2024;mars;17;17:00:00;97
2024;mars;17;17:15:00;106
2024;mars;17;17:30:00;89
2024;mars;17;17:45:00;100
2024;mars;17;18:00:00;89
2024;mars;17;18:15:00;94
2024;mars;17;18:30:00;50
2024;mars;17;18:45:00;71
2024;mars;17;19:00:00;61
2024;mars;17;19:15:00;52
2024;mars;17;19:30:00;58
2024;mars;17;19:45:00;42
2024;mars;17;20:00:00;49
2024;mars;17;20:15:00;48
2024;mars;17;20:30:00;43
2024;mars;17;20:45:00;33
2024;mars;17;21:00:00;41
2024;mars;17;21:15:00;34
2024;mars;17;21:30:00;31
2024;mars;17;21:45:00;24
2024;mars;17;22:00:00;26
2024;mars;17;22:15:00;26
2024;mars;17;22:30:00;11
2024;mars;17;22:45:00;16
2024;mars;17;23:00:00;13
2024;mars;17;23:15:00;11
2024;mars;17;23:30:00;6
2024;mars;17;23:45:00;15
2024;mars;18;00:00:00;9
2024;mars;18;00:15:00;15
2024;mars;18;00:30:00;8
2024;mars;18;00:45:00;5
2024;mars;18;01:00:00;5
2024;mars;18;01:15:00;9
2024;mars;18;01:30:00;12
2024;mars;18;01:45:00;9
2024;mars;18;02:00:00;5
2024;mars;18;02:15:00;5
2024;mars;18;02:30:00;25
2024;mars;18;02:45:00;9
2024;mars;18;03:00:00;9
2024;mars;18;03:15:00;1
2024;mars;18;03:30:00;5
2024;mars;18;03:45:00;6
2024;mars;18;04:00:00;6
2024;mars;18;04:15:00;14
2024;mars;18;04:30:00;15
2024;mars;18;04:45:00;18
2024;mars;18;05:00:00;14
2024;mars;18;05:15:00;23
2024;mars;18;05:30:00;19
2024;mars;18;05:45:00;22
2024;mars;18;06:00:00;39
2024;mars;18;06:15:00;39
2024;mars;18;06:30:00;35
2024;mars;18;06:45:00;46
2024;mars;18;07:00:00;55
2024;mars;18;07:15:00;49
2024;mars;18;07:30:00;59
2024;mars;18;07:45:00;68
2024;mars;18;08:00:00;72
2024;mars;18;08:15:00;60
2024;mars;18;08:30:00;50
2024;mars;18;08:45:00;60
2024;mars;18;09:00:00;62
2024;mars;18;09:15:00;64
2024;mars;18;09:30:00;68
2024;mars;18;09:45:00;76
2024;mars;18;10:00:00;56
2024;mars;18;10:15:00;70
2024;mars;18;10:30:00;72
2024;mars;18;10:45:00;86
2024;mars;18;11:00:00;84
2024;mars;18;11:15:00;78
2024;mars;18;11:30:00;61
2024;mars;18;11:45:00;75
2024;mars;18;12:00:00;62
2024;mars;18;12:15:00;74
2024;mars;18;12:30:00;70
2024;mars;18;12:45:00;69
2024;mars;18;13:00:00;59
2024;mars;18;13:15:00;59
2024;mars;18;13:30:00;61
2024;mars;18;13:45:00;45
2024;mars;18;14:00:00;61
2024;mars;18;14:15:00;54
2024;mars;18;14:30:00;58
2024;mars;18;14:45:00;67
2024;mars;18;15:00:00;61
2024;mars;18;15:15:00;56
2024;mars;18;15:30:00;87
2024;mars;18;15:45:00;69
2024;mars;18;16:00:00;68
2024;mars;18;16:15:00;84
2024;mars;18;16:30:00;81
2024;mars;18;16:45:00;88
2024;mars;18;17:00:00;64
2024;mars;18;17:15:00;75
2024;mars;18;17:30:00;67
2024;mars;18;17:45:00;62
2024;mars;18;18:00:00;55
2024;mars;18;18:15:00;69
2024;mars;18;18:30:00;53
2024;mars;18;18:45:00;54
2024;mars;18;19:00:00;44
2024;mars;18;19:15:00;29
2024;mars;18;20:15:00;75
2024;mars;18;20:30:00;67
2024;mars;18;20:45:00;37
2024;mars;18;21:00:00;25
2024;mars;18;21:15:00;19
2024;mars;18;21:30:00;26
2024;mars;18;21:45:00;18
2024;mars;18;22:00:00;18
2024;mars;18;22:15:00;10
2024;mars;18;22:30:00;9
2024;mars;18;22:45:00;6
2024;mars;18;23:00:00;11
2024;mars;18;23:15:00;8
2024;mars;18;23:30:00;8
2024;mars;18;23:45:00;7
2024;mars;19;00:00:00;8
2024;mars;19;00:15:00;5
2024;mars;19;00:30:00;18
2024;mars;19;00:45:00;8
2024;mars;19;01:00:00;7
2024;mars;19;01:15:00;6
2024;mars;19;01:30:00;6
2024;mars;19;01:45:00;7
2024;mars;19;02:00:00;10
2024;mars;19;02:15:00;6
2024;mars;19;02:30:00;5
2024;mars;19;02:45:00;3
2024;mars;19;03:00:00;8
2024;mars;19;03:15:00;2
2024;mars;19;03:30:00;6
2024;mars;19;03:45:00;7
2024;mars;19;04:00:00;12
2024;mars;19;04:15:00;8
2024;mars;19;04:30:00;10
2024;mars;19;04:45:00;14
2024;mars;19;05:00:00;17
2024;mars;19;05:15:00;15
2024;mars;19;05:30:00;26
2024;mars;19;05:45:00;44
2024;mars;19;06:00:00;35
2024;mars;19;06:15:00;47
2024;mars;19;06:30:00;34
2024;mars;19;06:45:00;45
2024;mars;19;07:00:00;49
2024;mars;19;07:15:00;60
2024;mars;19;07:30:00;63
2024;mars;19;07:45:00;81
2024;mars;19;08:00:00;82
2024;mars;19;08:15:00;96
2024;mars;19;08:30:00;81
2024;mars;19;08:45:00;98
2024;mars;19;09:00:00;97
2024;mars;19;09:15:00;68
2024;mars;19;09:30:00;96
2024;mars;19;09:45:00;91
2024;mars;19;10:00:00;81
2024;mars;19;10:15:00;93
2024;mars;19;10:30:00;77
2024;mars;19;10:45:00;80
2024;mars;19;11:00:00;70
2024;mars;19;11:15:00;60
2024;mars;19;11:30:00;50
2024;mars;19;11:45:00;58
2024;mars;19;12:00:00;73
2024;mars;19;12:15:00;59
2024;mars;19;12:30:00;80
2024;mars;19;12:45:00;60
2024;mars;19;13:00:00;49
2024;mars;19;13:15:00;68
2024;mars;19;13:30:00;71
2024;mars;19;13:45:00;58
2024;mars;19;14:00:00;68
2024;mars;19;14:15:00;78
2024;mars;19;14:30:00;72
2024;mars;19;14:45:00;69
2024;mars;19;15:00:00;80
2024;mars;19;15:15:00;76
2024;mars;19;15:30:00;76
2024;mars;19;15:45:00;68
2024;mars;19;16:00:00;91
2024;mars;19;16:15:00;94
2024;mars;19;16:30:00;102
2024;mars;19;16:45:00;103
2024;mars;19;17:00:00;110
2024;mars;19;17:15:00;92
2024;mars;19;17:30:00;98
2024;mars;19;17:45:00;77
2024;mars;19;18:00:00;69
2024;mars;19;18:15:00;59
2024;mars;19;18:30:00;49
2024;mars;19;18:45:00;35
2024;mars;19;19:00:00;51
2024;mars;19;19:15:00;43
2024;mars;19;19:30:00;37
2024;mars;19;19:45:00;35
2024;mars;19;20:00:00;32
2024;mars;19;20:15:00;37
2024;mars;19;20:30:00;25
2024;mars;19;20:45:00;24
2024;mars;19;21:00:00;30
2024;mars;19;21:15:00;20
2024;mars;19;21:30:00;28
2024;mars;19;21:45:00;10
2024;mars;19;22:00:00;20
2024;mars;19;22:15:00;13
2024;mars;19;22:30:00;14
2024;mars;19;22:45:00;17
2024;mars;19;23:00:00;10
2024;mars;19;23:15:00;12
2024;mars;19;23:30:00;15
2024;mars;19;23:45:00;6
2024;mars;20;00:00:00;9
2024;mars;20;00:15:00;11
2024;mars;20;00:30:00;16
2024;mars;20;00:45:00;11
2024;mars;20;01:00:00;8
2024;mars;20;01:15:00;4
2024;mars;20;01:30:00;8
2024;mars;20;01:45:00;9
2024;mars;20;02:00:00;5
2024;mars;20;02:15:00;13
2024;mars;20;02:30:00;6
2024;mars;20;02:45:00;14
2024;mars;20;03:00:00;2
2024;mars;20;03:15:00;6
2024;mars;20;03:30:00;14
2024;mars;20;03:45:00;5
2024;mars;20;04:00:00;5
2024;mars;20;04:15:00;10
2024;mars;20;04:30:00;20
2024;mars;20;04:45:00;9
2024;mars;20;05:00:00;12
2024;mars;20;05:15:00;9
2024;mars;20;05:30:00;29
2024;mars;20;05:45:00;37
2024;mars;20;06:00:00;45
2024;mars;20;06:15:00;36
2024;mars;20;06:30:00;33
2024;mars;20;06:45:00;45
2024;mars;20;07:00:00;61
2024;mars;20;07:15:00;63
2024;mars;20;07:30:00;66
2024;mars;20;07:45:00;77
2024;mars;20;08:00:00;76
2024;mars;20;08:15:00;94
2024;mars;20;08:30:00;102
2024;mars;20;08:45:00;93
2024;mars;20;09:00:00;92
2024;mars;20;09:15:00;96
2024;mars;20;09:30:00;84
2024;mars;20;09:45:00;76
2024;mars;20;10:00:00;89
2024;mars;20;10:15:00;82
2024;mars;20;10:30:00;70
2024;mars;20;10:45:00;66
2024;mars;20;11:00:00;74
2024;mars;20;11:15:00;72
2024;mars;20;11:30:00;73
2024;mars;20;11:45:00;65
2024;mars;20;12:00:00;58
2024;mars;20;12:15:00;69
2024;mars;20;12:30:00;74
2024;mars;20;12:45:00;71
2024;mars;20;13:00:00;74
2024;mars;20;13:15:00;90
2024;mars;20;13:30:00;75
2024;mars;20;13:45:00;55
2024;mars;20;14:00:00;97
2024;mars;20;14:15:00;71
2024;mars;20;14:30:00;85
2024;mars;20;14:45:00;73
2024;mars;20;15:00:00;70
2024;mars;20;15:15:00;98
2024;mars;20;15:30:00;73
2024;mars;20;15:45:00;80
2024;mars;20;16:00:00;73
2024;mars;20;16:15:00;80
2024;mars;20;16:30:00;97
2024;mars;20;16:45:00;103
2024;mars;20;17:00:00;108
2024;mars;20;17:15:00;79
2024;mars;20;17:30:00;81
2024;mars;20;17:45:00;76
2024;mars;20;18:00:00;63
2024;mars;20;18:15:00;66
2024;mars;20;18:30:00;59
2024;mars;20;18:45:00;67
2024;mars;20;19:00:00;65
2024;mars;20;19:15:00;52
2024;mars;20;19:30:00;33
2024;mars;20;19:45:00;49
2024;mars;20;20:00:00;46
2024;mars;20;20:15:00;29
2024;mars;20;20:30:00;25
2024;mars;20;20:45:00;30
2024;mars;20;21:00:00;20
2024;mars;20;21:15:00;25
2024;mars;20;21:30:00;20
2024;mars;20;21:45:00;14
2024;mars;20;22:00:00;19
2024;mars;20;22:15:00;26
2024;mars;20;22:30:00;2
2024;mars;20;22:45:00;8
2024;mars;20;23:00:00;14
2024;mars;20;23:15:00;14
2024;mars;20;23:30:00;16
2024;mars;20;23:45:00;13
2024;mars;21;00:00:00;13
2024;mars;21;00:15:00;10
2024;mars;21;00:30:00;17
2024;mars;21;00:45:00;12
2024;mars;21;01:00:00;7
2024;mars;21;01:15:00;9
2024;mars;21;01:30:00;8
2024;mars;21;01:45:00;5
2024;mars;21;02:00:00;10
2024;mars;21;02:15:00;8
2024;mars;21;02:30:00;2
2024;mars;21;02:45:00;11
2024;mars;21;03:00:00;7
2024;mars;21;03:15:00;10
2024;mars;21;03:30:00;12
2024;mars;21;03:45:00;11
2024;mars;21;04:00:00;10
2024;mars;21;04:15:00;15
2024;mars;21;04:30:00;11
2024;mars;21;04:45:00;5
2024;mars;21;05:00:00;8
2024;mars;21;05:15:00;19
2024;mars;21;05:30:00;21
2024;mars;21;05:45:00;29
2024;mars;21;06:00:00;40
2024;mars;21;06:15:00;33
2024;mars;21;06:30:00;41
2024;mars;21;06:45:00;52
2024;mars;21;07:00:00;36
2024;mars;21;07:15:00;58
2024;mars;21;07:30:00;71
2024;mars;21;07:45:00;53
2024;mars;21;08:00:00;73
2024;mars;21;08:15:00;64
2024;mars;21;08:30:00;68
2024;mars;21;08:45:00;96
2024;mars;21;09:00:00;66
2024;mars;21;09:15:00;93
2024;mars;21;09:30:00;76
2024;mars;21;09:45:00;97
2024;mars;21;10:00:00;88
2024;mars;21;10:15:00;85
2024;mars;21;10:30:00;66
2024;mars;21;10:45:00;85
2024;mars;21;11:00:00;70
2024;mars;21;11:15:00;79
2024;mars;21;11:30:00;74
2024;mars;21;11:45:00;79
2024;mars;21;12:00:00;69
2024;mars;21;12:15:00;88
2024;mars;21;12:30:00;93
2024;mars;21;12:45:00;66
2024;mars;21;13:00:00;65
2024;mars;21;13:15:00;73
2024;mars;21;13:30:00;77
2024;mars;21;13:45:00;68
2024;mars;21;14:00:00;64
2024;mars;21;14:15:00;60
2024;mars;21;14:30:00;85
2024;mars;21;14:45:00;84
2024;mars;21;15:00:00;84
2024;mars;21;15:15:00;85
2024;mars;21;15:30:00;89
2024;mars;21;15:45:00;122
2024;mars;21;16:00:00;104
2024;mars;21;16:15:00;94
2024;mars;21;16:30:00;97
2024;mars;21;16:45:00;77
2024;mars;21;17:00:00;86
2024;mars;21;17:15:00;76
2024;mars;21;17:30:00;69
2024;mars;21;17:45:00;65
2024;mars;21;18:00:00;77
2024;mars;21;18:15:00;67
2024;mars;21;18:30:00;77
2024;mars;21;18:45:00;81
2024;mars;21;19:00:00;53
2024;mars;21;19:15:00;59
2024;mars;21;19:30:00;43
2024;mars;21;19:45:00;53
2024;mars;21;20:00:00;43
2024;mars;21;20:15:00;46
2024;mars;21;20:30:00;41
2024;mars;21;20:45:00;31
2024;mars;21;21:00:00;39
2024;mars;21;21:15:00;27
2024;mars;21;21:30:00;40
2024;mars;21;21:45:00;26
2024;mars;21;22:00:00;20
2024;mars;21;22:15:00;20
2024;mars;21;22:30:00;19
2024;mars;21;22:45:00;11
2024;mars;22;03:00:00;2
2024;mars;22;03:45:00;2
2024;mars;22;04:00:00;26
2024;mars;22;04:15:00;4
2024;mars;22;04:30:00;10
2024;mars;22;04:45:00;11
2024;mars;22;05:00:00;13
2024;mars;22;05:15:00;27
2024;mars;22;05:30:00;27
2024;mars;22;05:45:00;29
2024;mars;22;06:00:00;26
2024;mars;22;06:15:00;45
2024;mars;22;06:30:00;52
2024;mars;22;06:45:00;49
2024;mars;22;07:00:00;53
2024;mars;22;07:15:00;54
2024;mars;22;07:30:00;66
2024;mars;22;07:45:00;73
2024;mars;22;08:00:00;59
2024;mars;22;08:15:00;80
2024;mars;22;08:30:00;98
2024;mars;22;08:45:00;75
2024;mars;22;09:00:00;87
2024;mars;22;09:15:00;95
2024;mars;22;09:30:00;90
2024;mars;22;09:45:00;89
2024;mars;22;10:00:00;77
2024;mars;22;10:15:00;82
2024;mars;22;10:30:00;88
2024;mars;22;10:45:00;87
2024;mars;22;11:00:00;96
2024;mars;22;11:15:00;89
